-0.5156;-0.3072;False;False.1;-49.0059;-49.0059.1;0.0439;0.0439.1;2.8832;2.8832.1;1.7281;1.7281.1;268.5022;268.5022.1;0.0122;0.0122.1;0.0004;-0.0004;-0.0004.1;0.0000;0.0000.1;0.0004.1;146752;63.53282;2045.82;-48.8051;37.9873;1.7080;1.2491;0.9764;-1.8961;354.2360;351.9059;270.9148;81.3523;359.7697;0.0272;LeftFalse_RightFalse;LeftFalse_RightTrue;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.2, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.1, -0.5)_(-0.2, -0.4, -0.2, 0.9)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.4, -0.6, -0.5, 0.4)_0.9998702_System.String[];46.1437;-0.0390;-0.0111
0.0000;0.0002;False;False;82.1989;82.1989;-0.0139;-0.0139;25.1980;25.1980;0.0008;0.0008;208.4284;208.4284;0.0000;0.0000;-0.0012;0.0000;0.0000;-0.0021;-0.0021;-0.0012;154649;71.61594;2156.39;83.9752;107.0623;1.6453;1.2555;24.4650;69.7494;352.5075;352.5189;210.8513;213.2300;359.6839;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.7, -1.1, -0.6)_(0.3, -0.4, -0.3, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.3291;0.0125;-0.0222
0.0000;0.0001;False;False;82.1989;82.1989;-0.0139;-0.0139;25.1979;25.1979;0.0009;0.0009;208.4273;208.4273;0.0000;0.0000;0.0001;0.0000;0.0000;0.0001;0.0001;0.0001;154654;69.88559;2156.46;83.9752;107.0609;1.6453;1.2555;24.4649;69.7475;352.5075;352.5190;210.8495;213.2277;359.6839;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.7, -1.1, -0.6)_(0.3, -0.3, -0.6, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.4006;0.0125;-0.0222
0.0000;0.0001;False;False;82.1988;82.1988;-0.0139;-0.0139;25.1978;25.1978;0.0009;0.0009;208.4276;208.4276;0.0000;0.0000;-0.0006;0.0000;0.0000;-0.0011;-0.0011;-0.0006;154659;70.57035;2156.53;83.9751;107.0595;1.6453;1.2555;24.4648;69.7456;352.5075;352.5190;210.8502;213.2273;359.6839;0.5276;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.7, -1.0, -0.6)_(0.3, -0.4, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.4697;0.0125;-0.0222
0.0000;0.0071;False;False;82.1988;82.1988;-0.0139;-0.0139;25.1977;25.1977;0.0008;0.0008;208.4283;208.4283;0.0000;0.0000;-0.0013;0.0000;0.0000;-0.0023;-0.0023;-0.0013;154664;70.36226;2156.60;83.9751;107.0581;1.6453;1.2555;24.4647;69.7437;352.5075;352.5192;210.8512;213.2277;359.6839;0.5276;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.1, -0.6)_(0.2, -0.5, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9998702_System.String[];1.5405;0.0125;-0.0222
0.0000;0.0230;False;False;82.1987;82.1987;-0.0139;-0.0139;25.1976;25.1976;0.0006;0.0006;208.4288;208.4288;0.0000;0.0000;-0.0010;0.0000;0.0000;-0.0019;-0.0019;-0.0010;154669;68.24865;2156.67;83.9750;107.0567;1.6453;1.2555;24.4646;69.7418;352.5073;352.5188;210.8511;213.2265;359.6839;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(0.1, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.6130;0.0125;-0.0222
0.0000;0.0463;False;False;82.1987;82.1987;-0.0139;-0.0139;25.1975;25.1975;0.0006;0.0006;208.4297;208.4297;0.0000;0.0000;-0.0005;0.0000;0.0000;-0.0010;-0.0010;-0.0005;154674;69.92401;2156.74;83.9749;107.0552;1.6453;1.2555;24.4645;69.7398;352.5073;352.5183;210.8523;213.2272;359.6839;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(0.1, -0.8, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.6816;0.0125;-0.0222
0.0000;0.0724;False;False;82.1986;82.1986;-0.0139;-0.0139;25.1973;25.1973;0.0005;0.0005;208.4283;208.4283;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0006;-0.0006;-0.0003;154679;71.11121;2156.81;83.9749;107.0534;1.6453;1.2555;24.4644;69.7374;352.5071;352.5171;210.8512;213.2260;359.6839;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(0.1, -0.8, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.7502;0.0125;-0.0222
0.0000;0.0984;False;False;82.1985;82.1985;-0.0139;-0.0139;25.1973;25.1973;0.0007;0.0007;208.4274;208.4274;0.0000;0.0000;-0.0011;0.0000;0.0000;-0.0020;-0.0020;-0.0011;154684;71.07776;2156.88;83.9749;107.0512;1.6453;1.2555;24.4643;69.7345;352.5073;352.5153;210.8496;213.2241;359.6839;0.5278;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.8, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.8203;0.0125;-0.0222
0.0000;0.1232;False;False;82.1985;82.1985;-0.0139;-0.0139;25.1972;25.1972;0.0008;0.0008;208.4269;208.4269;0.0000;0.0000;-0.0008;0.0000;0.0000;-0.0015;-0.0015;-0.0008;154689;70.79116;2156.95;83.9748;107.0485;1.6453;1.2555;24.4642;69.7308;352.5074;352.5128;210.8503;213.2220;359.6839;0.5279;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.8901;0.0125;-0.0222
0.0000;0.1439;False;False;82.1984;82.1984;-0.0139;-0.0139;25.1970;25.1970;0.0006;0.0006;208.4282;208.4282;0.0000;0.0000;-0.0011;0.0000;0.0000;-0.0021;-0.0021;-0.0011;154694;70.46907;2157.02;83.9747;107.0450;1.6453;1.2555;24.4641;69.7261;352.5073;352.5099;210.8509;213.2219;359.6839;0.5281;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(0.0, -0.7, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];1.9604;0.0125;-0.0221
0.0000;0.1619;False;False;82.1984;82.1984;-0.0139;-0.0139;25.1970;25.1970;0.0008;0.0008;208.4270;208.4270;0.0000;0.0000;-0.0005;0.0000;0.0000;-0.0009;-0.0009;-0.0005;154699;71.24865;2157.09;83.9747;107.0405;1.6453;1.2555;24.4640;69.7201;352.5074;352.5067;210.8500;213.2177;359.6839;0.5282;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(0.0, -0.7, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.0295;0.0125;-0.0220
0.0000;0.1829;False;False;82.1984;82.1984;-0.0139;-0.0139;25.1969;25.1969;0.0008;0.0008;208.4248;208.4248;0.0000;0.0000;-0.0012;0.0000;0.0000;-0.0023;-0.0023;-0.0012;154704;70.13023;2157.16;83.9747;107.0350;1.6453;1.2555;24.4640;69.7127;352.5074;352.5032;210.8476;213.2137;359.6839;0.5284;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(0.0, -0.7, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.1011;0.0125;-0.0218
0.0000;0.2079;False;False;82.1983;82.1983;-0.0139;-0.0139;25.1968;25.1968;0.0008;0.0008;208.4242;208.4242;0.0000;0.0000;0.0001;0.0000;0.0000;0.0001;0.0001;0.0001;154709;70.78416;2157.23;83.9746;107.0283;1.6453;1.2555;24.4639;69.7037;352.5073;352.4996;210.8471;213.2094;359.6839;0.5286;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(0.0, -0.7, -0.1, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.1707;0.0125;-0.0215
0.0000;0.2451;False;False;82.1983;82.1983;-0.0139;-0.0139;25.1967;25.1967;0.0008;0.0008;208.4244;208.4244;0.0000;0.0000;-0.0006;0.0000;0.0000;-0.0011;-0.0011;-0.0006;154714;70.46056;2157.30;83.9746;107.0203;1.6453;1.2555;24.4638;69.6930;352.5074;352.4961;210.8471;213.2047;359.6839;0.5287;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.2410;0.0125;-0.0214
0.0000;0.2870;False;False;82.1982;82.1982;-0.0139;-0.0139;25.1966;25.1966;0.0007;0.0007;208.4245;208.4245;0.0000;0.0000;-0.0012;0.0000;0.0000;-0.0022;-0.0022;-0.0012;154719;70.94305;2157.37;83.9746;107.0107;1.6453;1.2555;24.4638;69.6802;352.5074;352.4925;210.8468;213.1988;359.6839;0.5289;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.3105;0.0125;-0.0214
0.0000;0.3307;False;False;82.1982;82.1982;-0.0139;-0.0139;25.1966;25.1966;0.0008;0.0008;208.4246;208.4246;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;154724;70.6275;2157.44;83.9745;106.9994;1.6453;1.2555;24.4637;69.6649;352.5074;352.4881;210.8476;213.1918;359.6839;0.5291;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.3806;0.0125;-0.0214
0.0000;0.3811;False;False;82.1981;82.1981;-0.0139;-0.0139;25.1965;25.1965;0.0007;0.0007;208.4256;208.4256;0.0000;0.0000;-0.0004;0.0000;0.0000;-0.0006;-0.0006;-0.0004;154729;70.00999;2157.51;83.9745;106.9859;1.6453;1.2555;24.4636;69.6469;352.5073;352.4831;210.8484;213.1836;359.6839;0.5293;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.4507;0.0125;-0.0214
0.0000;0.4232;False;False;82.1981;82.1981;-0.0139;-0.0139;25.1964;25.1964;0.0007;0.0007;208.4254;208.4254;0.0000;0.0000;-0.0014;0.0000;0.0000;-0.0026;-0.0026;-0.0014;154734;70.5996;2157.58;83.9744;106.9698;1.6453;1.2555;24.4635;69.6252;352.5074;352.4772;210.8485;213.1737;359.6839;0.5296;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.5205;0.0125;-0.0214
0.0000;0.4508;False;False;82.1980;82.1980;-0.0139;-0.0139;25.1963;25.1963;0.0004;0.0004;208.4238;208.4238;0.0000;0.0000;-0.0013;0.0000;0.0000;-0.0024;-0.0024;-0.0013;154739;71.27848;2157.65;83.9744;106.9513;1.6453;1.2556;24.4634;69.6005;352.5070;352.4709;210.8468;213.1624;359.6839;0.5298;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(0.0, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.5896;0.0125;-0.0214
0.0000;0.4673;False;False;82.1980;82.1980;-0.0139;-0.0139;25.1962;25.1962;0.0007;0.0007;208.4246;208.4246;0.0000;0.0000;-0.0013;0.0000;0.0000;-0.0023;-0.0023;-0.0013;154744;70.13855;2157.72;83.9743;106.9297;1.6453;1.2556;24.4633;69.5715;352.5073;352.4646;210.8466;213.1492;359.6839;0.5301;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.6604;0.0125;-0.0214
0.0000;-0.0242;False;False;82.1979;82.1979;-0.0139;-0.0139;25.1961;25.1961;0.0006;0.0006;208.4238;208.4238;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0005;-0.0005;-0.0003;154749;70.78142;2157.79;83.9743;106.9049;1.6453;1.2556;24.4632;69.5382;352.5072;352.4587;210.8468;213.1341;359.6839;0.5303;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.7297;0.0125;0.0000
0.0000;0.4784;False;False;82.1979;82.1979;-0.0139;-0.0139;25.1960;25.1960;0.0006;0.0006;208.4221;208.4221;0.0000;0.0000;-0.0004;0.0000;0.0000;-0.0008;-0.0008;-0.0004;154754;70.19919;2157.86;83.9743;106.8776;1.6453;1.2556;24.4632;69.5016;352.5074;352.4573;210.8448;213.1213;359.6839;0.5310;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.8005;0.0125;-0.0214
0.0000;0.4783;False;False;82.1978;82.1978;-0.0139;-0.0139;25.1959;25.1959;0.0006;0.0006;208.4216;208.4216;0.0000;0.0000;-0.0008;0.0000;0.0000;-0.0014;-0.0014;-0.0008;154759;69.38993;2157.93;83.9742;106.8481;1.6453;1.2556;24.4631;69.4619;352.5072;352.4551;210.8442;213.1043;359.6839;0.5305;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.8711;0.0125;-0.0214
0.0000;0.4774;False;False;82.1978;82.1978;-0.0139;-0.0139;25.1958;25.1958;0.0006;0.0006;208.4223;208.4223;0.0000;0.0000;-0.0009;0.0000;0.0000;-0.0016;-0.0016;-0.0009;154764;70.74115;2158.00;83.9741;106.8149;1.6453;1.2556;24.4630;69.4173;352.5073;352.4519;210.8447;213.0844;359.6839;0.5304;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.7, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];2.9397;0.0125;-0.0214
0.0000;0.4799;False;False;82.1977;82.1977;-0.0139;-0.0139;25.1957;25.1957;0.0005;0.0005;208.4221;208.4221;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0006;-0.0006;-0.0003;154769;71.04117;2158.07;83.9741;106.7793;1.6453;1.2556;24.4629;69.3693;352.5071;352.4488;210.8449;213.0629;359.6839;0.5303;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.8, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.0090;0.0125;-0.0214
0.0000;0.4816;False;False;82.1976;82.1976;-0.0139;-0.0139;25.1956;25.1956;0.0007;0.0007;208.4221;208.4221;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0001;0.0000;154774;70.204;2158.14;83.9740;106.7398;1.6453;1.2556;24.4628;69.3162;352.5071;352.4462;210.8448;213.0392;359.6839;0.5303;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.8, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.0796;0.0125;-0.0214
0.0000;0.4840;False;False;82.1976;82.1976;-0.0139;-0.0139;25.1956;25.1956;0.0009;0.0009;208.4210;208.4210;0.0000;0.0000;-0.0005;0.0000;0.0000;-0.0009;-0.0009;-0.0005;154779;70.90211;2158.21;83.9740;106.6976;1.6453;1.2556;24.4628;69.2592;352.5075;352.4442;210.8441;213.0138;359.6839;0.5303;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.7)_(-0.1, -0.8, -0.3, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.1492;0.0125;-0.0214
0.0000;0.4857;False;False;82.1976;82.1976;-0.0139;-0.0139;25.1955;25.1955;0.0006;0.0006;208.4204;208.4204;0.0000;0.0000;-0.0007;0.0000;0.0000;-0.0012;-0.0012;-0.0007;154784;70.09774;2158.28;83.9740;106.6524;1.6453;1.2556;24.4627;69.1982;352.5073;352.4425;210.8434;212.9867;359.6839;0.5302;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.8, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.2197;0.0125;-0.0214
0.0000;0.4867;False;False;82.1975;82.1975;-0.0139;-0.0139;25.1954;25.1954;0.0007;0.0007;208.4207;208.4207;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0006;-0.0006;-0.0003;154789;70.79293;2158.35;83.9739;106.6036;1.6453;1.2556;24.4627;69.1324;352.5073;352.4412;210.8429;212.9574;359.6839;0.5302;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.8, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.2893;0.0125;-0.0214
0.0000;0.4872;False;False;82.1975;82.1975;-0.0139;-0.0139;25.1954;25.1954;0.0010;0.0010;208.4209;208.4209;0.0000;0.0000;0.0005;0.0000;0.0000;0.0009;0.0009;0.0005;154794;70.59957;2158.42;83.9739;106.5524;1.6453;1.2556;24.4626;69.0631;352.5075;352.4401;210.8437;212.9267;359.6839;0.5300;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.6, -0.2, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.8, -1.0, -0.6)_(-0.1, -0.8, -0.2, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9998702_System.String[];3.3596;0.0125;-0.0214
