0.0000;0.0000;False;False;98.0980;54.6954;-0.0139;0.0008;55.3971;-115.1977;0.0006;0.4367;214.6096;305.8668;0.0000;0.2035;-0.0257;0.0000;-0.0002;-0.0006;0.0170;-0.0004;79748;71.99517;Infinity;1046.69;98.3149;54.3196;1.1206;1.1905;55.0740;-115.4188;352.5118;352.9378;211.4604;305.5523;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.0896;0.0051;-0.0313;98.4026;54.4298;1.0884;1.1432;55.1851;-115.4524;1.8574;357.7046;213.0367;307.7667;3.1659;359.6738
0.0000;0.0000;False;False;98.0980;54.6942;-0.0139;0.0007;55.3971;-115.1970;0.0008;0.4367;214.6094;305.8657;0.0000;0.2035;-0.0286;0.0000;-0.0003;-0.0012;0.0190;-0.0009;79751;71.99801;Infinity;1046.73;98.3149;54.3185;1.1206;1.1905;55.0740;-115.4181;352.5120;352.9379;211.4594;305.5515;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.1312;0.0051;-0.0313;98.4024;54.4298;1.0882;1.1443;55.1852;-115.4520;1.8007;357.2620;213.0345;308.0140;3.1366;359.4713
0.0000;0.0000;False;False;98.0980;54.6930;-0.0139;0.0007;55.3971;-115.1962;0.0008;0.4367;214.6095;305.8646;0.0000;0.2035;-0.0309;0.0000;-0.0003;0.0009;0.0207;0.0006;79754;71.99864;Infinity;1046.77;98.3149;54.3173;1.1206;1.1905;55.0740;-115.4173;352.5119;352.9379;211.4599;305.5505;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.1729;0.0051;-0.0313;98.4022;54.4297;1.0883;1.1450;55.1852;-115.4513;1.7311;356.9693;212.9884;308.2427;3.1253;359.3046
0.0000;0.0000;False;False;98.0980;54.6917;-0.0139;0.0007;55.3971;-115.1953;0.0010;0.4364;214.6107;305.8639;0.0000;0.2035;-0.0342;0.0000;-0.0003;0.0012;0.0230;0.0008;79757;71.99854;Infinity;1046.81;98.3149;54.3160;1.1206;1.1905;55.0740;-115.4165;352.5121;352.9377;211.4609;305.5496;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.2146;0.0051;-0.0313;98.4021;54.4291;1.0886;1.1454;55.1852;-115.4504;1.6594;356.7497;212.9205;308.4553;3.1093;359.1973
0.0000;0.0000;False;False;98.0980;54.6902;-0.0139;0.0007;55.3971;-115.1943;0.0007;0.4364;214.6107;305.8635;0.0000;0.2035;-0.0347;0.0000;-0.0003;-0.0014;0.0233;-0.0010;79760;71.99902;Infinity;1046.86;98.3149;54.3146;1.1206;1.1905;55.0740;-115.4155;352.5120;352.9375;211.4611;305.5490;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.2562;0.0051;-0.0313;98.4016;54.4282;1.0887;1.1457;55.1851;-115.4495;1.6658;356.6109;212.8438;308.6048;3.0646;359.1339
0.0000;0.0000;False;False;98.0979;54.6887;-0.0139;0.0007;55.3970;-115.1933;0.0006;0.4363;214.6100;305.8634;0.0000;0.2035;-0.0365;0.0000;-0.0003;-0.0003;0.0246;-0.0002;79763;71.99563;Infinity;1046.90;98.3149;54.3131;1.1206;1.1905;55.0739;-115.4145;352.5117;352.9374;211.4611;305.5494;0.4109;0.2405;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.2979;0.0051;-0.0313;98.4011;54.4270;1.0884;1.1459;55.1850;-115.4485;1.7164;356.5082;212.7811;308.6882;2.9929;359.0745
0.0000;0.0000;False;False;98.0980;54.6871;-0.0139;0.0007;55.3971;-115.1922;0.0009;0.4361;214.6104;305.8619;0.0000;0.2035;-0.0398;0.0000;-0.0004;0.0012;0.0269;0.0009;79766;71.99832;Infinity;1046.94;98.3149;54.3115;1.1206;1.1904;55.0739;-115.4135;352.5120;352.9374;211.4607;305.5480;0.4109;0.2405;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.3396;0.0051;-0.0313;98.4008;54.4257;1.0877;1.1460;55.1849;-115.4474;1.7932;356.4326;212.7299;308.7159;2.9030;359.0103
0.0000;0.0000;False;False;98.0980;54.6854;-0.0139;0.0007;55.3971;-115.1910;0.0009;0.4360;214.6111;305.8605;0.0000;0.2035;-0.0434;0.0000;-0.0004;0.0004;0.0294;0.0003;79769;71.99831;Infinity;1046.98;98.3149;54.3099;1.1206;1.1904;55.0739;-115.4123;352.5121;352.9373;211.4614;305.5468;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.3812;0.0051;-0.0313;98.4002;54.4242;1.0878;1.1460;55.1847;-115.4463;1.7841;356.4052;212.7537;308.7441;2.9498;358.9577
0.0000;0.0000;False;False;98.0979;54.6836;-0.0139;0.0006;55.3970;-115.1898;0.0008;0.4358;214.6099;305.8593;0.0000;0.2035;-0.0441;0.0000;-0.0004;0.0004;0.0300;0.0003;79772;72.00283;Infinity;1047.02;98.3149;54.3081;1.1206;1.1904;55.0739;-115.4111;352.5121;352.9370;211.4606;305.5453;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.4229;0.0051;-0.0313;98.3997;54.4226;1.0878;1.1461;55.1846;-115.4451;1.7362;356.4049;212.7504;308.7794;3.0266;358.9349
0.0000;0.0000;False;False;98.0980;54.6818;-0.0139;0.0006;55.3971;-115.1885;0.0009;0.4360;214.6100;305.8581;0.0000;0.2035;-0.0450;0.0000;-0.0004;0.0011;0.0306;0.0007;79775;71.99759;Infinity;1047.06;98.3149;54.3063;1.1206;1.1904;55.0739;-115.4099;352.5121;352.9370;211.4602;305.5439;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.4646;0.0051;-0.0313;98.3994;54.4211;1.0879;1.1460;55.1845;-115.4441;1.7116;356.4116;212.6947;308.8053;3.0960;358.9305
0.0000;0.0000;False;False;98.0980;54.6798;-0.0139;0.0006;55.3971;-115.1872;0.0008;0.4361;214.6089;305.8578;0.0000;0.2035;-0.0470;0.0000;-0.0004;-0.0013;0.0320;-0.0009;79778;71.99137;Infinity;1047.11;98.3149;54.3044;1.1206;1.1904;55.0740;-115.4086;352.5121;352.9372;211.4597;305.5434;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.5062;0.0051;-0.0313;98.3992;54.4194;1.0879;1.1460;55.1845;-115.4429;1.7409;356.4074;212.5904;308.8122;3.1312;358.9143
0.0000;0.0000;False;False;98.0980;54.6778;-0.0139;0.0006;55.3971;-115.1858;0.0008;0.4360;214.6088;305.8567;0.0000;0.2035;-0.0504;0.0000;-0.0005;-0.0005;0.0344;-0.0003;79781;71.99672;Infinity;1047.15;98.3149;54.3024;1.1206;1.1904;55.0740;-115.4073;352.5120;352.9373;211.4592;305.5425;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.5479;0.0051;-0.0313;98.3991;54.4176;1.0879;1.1460;55.1845;-115.4417;1.7823;356.3896;212.4888;308.7954;3.1621;358.8866
0.0000;0.0000;False;False;98.0979;54.6757;-0.0139;0.0006;55.3970;-115.1844;0.0007;0.4359;214.6081;305.8550;0.0000;0.2035;-0.0521;0.0000;-0.0005;0.0001;0.0355;0.0001;79784;71.99654;Infinity;1047.19;98.3149;54.3003;1.1206;1.1903;55.0739;-115.4059;352.5119;352.9371;211.4588;305.5412;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.5896;0.0051;-0.0313;98.3988;54.4159;1.0880;1.1459;55.1841;-115.4406;1.8335;356.3293;212.4404;308.7743;3.1621;358.8535
0.0000;0.0000;False;False;98.0979;54.6735;-0.0139;0.0006;55.3970;-115.1829;0.0006;0.4358;214.6070;305.8526;0.0000;0.2035;-0.0536;0.0000;-0.0005;-0.0001;0.0366;-0.0001;79787;71.99825;Infinity;1047.23;98.3149;54.2982;1.1206;1.1903;55.0739;-115.4044;352.5118;352.9370;211.4580;305.5387;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.6312;0.0051;-0.0313;98.3985;54.4140;1.0880;1.1458;55.1840;-115.4393;1.8685;356.2496;212.4741;308.7600;3.1418;358.8255
0.0000;0.0000;False;False;98.0979;54.6712;-0.0139;0.0005;55.3970;-115.1814;0.0007;0.4359;214.6051;305.8522;0.0000;0.2035;-0.0559;0.0000;-0.0005;0.0002;0.0383;0.0002;79790;71.99814;Infinity;1047.27;98.3149;54.2959;1.1206;1.1903;55.0739;-115.4029;352.5118;352.9371;211.4560;305.5378;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.6729;0.0053;-0.0313;98.3981;54.4120;1.0881;1.1458;55.1840;-115.4379;1.8968;356.1712;212.5642;308.7623;3.1253;358.7974
0.0000;0.0000;False;False;98.0979;54.6689;-0.0139;0.0005;55.3970;-115.1797;0.0007;0.4357;214.6054;305.8505;0.0000;0.2034;-0.0578;0.0000;-0.0005;-0.0006;0.0396;-0.0004;79793;71.99776;Infinity;1047.31;98.3149;54.2936;1.1206;1.1903;55.0739;-115.4013;352.5119;352.9369;211.4557;305.5371;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];5.7146;0.0055;-0.0313;98.3978;54.4097;1.0881;1.1458;55.1839;-115.4363;1.9468;356.1353;212.6633;308.7644;3.1058;358.7778
0.0000;0.0000;False;False;98.0979;54.6664;-0.0139;0.0005;55.3970;-115.1780;0.0005;0.4356;214.6053;305.8480;0.0000;0.2034;-0.0596;0.0000;-0.0005;-0.0001;0.0408;-0.0001;79796;71.99701;Infinity;1047.36;98.3148;54.2912;1.1206;1.1903;55.0739;-115.3996;352.5117;352.9368;211.4554;305.5344;0.4109;0.2404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.7562;0.0056;-0.0313;98.3974;54.4076;1.0881;1.1457;55.1836;-115.4349;1.9851;356.1248;212.7580;308.7522;3.0956;358.7490
0.0000;0.0000;False;False;98.0979;54.6639;-0.0139;0.0005;55.3969;-115.1763;0.0005;0.4355;214.6062;305.8455;0.0000;0.2034;-0.0612;0.0000;-0.0006;-0.0014;0.0419;-0.0010;79799;71.99736;Infinity;1047.40;98.3148;54.2887;1.1206;1.1902;55.0739;-115.3979;352.5117;352.9367;211.4568;305.5318;0.4109;0.2403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.7979;0.0056;-0.0313;98.3975;54.4054;1.0882;1.1456;55.1832;-115.4334;1.9526;356.0997;212.7996;308.7556;3.1563;358.7082
0.0000;0.0000;False;False;98.0978;54.6613;-0.0139;0.0004;55.3969;-115.1745;0.0003;0.4357;214.6068;305.8426;0.0000;0.2034;-0.0618;0.0000;-0.0006;-0.0016;0.0424;-0.0011;79802;71.99666;Infinity;1047.44;98.3148;54.2861;1.1206;1.1902;55.0738;-115.3962;352.5116;352.9367;211.4571;305.5291;0.4109;0.2403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.8396;0.0058;-0.0313;98.3978;54.4030;1.0882;1.1457;55.1827;-115.4318;1.8755;356.0824;212.7426;308.7855;3.2313;358.6662
0.0000;0.0000;False;False;98.0978;54.6586;-0.0139;0.0004;55.3969;-115.1727;0.0006;0.4356;214.6069;305.8401;0.0000;0.2034;-0.0651;0.0000;-0.0006;-0.0003;0.0447;-0.0002;79805;71.99664;Infinity;1047.48;98.3147;54.2835;1.1206;1.1902;55.0738;-115.3944;352.5116;352.9369;211.4574;305.5262;0.4109;0.2403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.8812;0.0062;-0.0313;98.3985;54.4006;1.0884;1.1464;55.1822;-115.4301;1.6674;355.9919;212.4662;308.8147;3.2126;358.6279
0.0000;0.0000;False;False;98.0978;54.6559;-0.0139;0.0004;55.3969;-115.1708;0.0007;0.4357;214.6083;305.8363;0.0000;0.2034;-0.0651;0.0000;-0.0006;-0.0001;0.0448;-0.0001;79808;71.9976;Infinity;1047.52;98.3147;54.2808;1.1206;1.1902;55.0738;-115.3925;352.5118;352.9368;211.4583;305.5232;0.4109;0.2403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.9229;0.0068;-0.0313;98.4000;54.3981;1.0887;1.1480;55.1812;-115.4284;1.3823;355.8340;211.4754;308.8173;2.9804;358.6400
0.0000;0.0000;False;False;98.0978;54.6531;-0.0139;0.0004;55.3969;-115.1689;0.0007;0.4358;214.6068;305.8341;0.0000;0.2033;-0.0694;0.0000;-0.0006;-0.0006;0.0477;-0.0005;79811;71.99596;Infinity;1047.56;98.3147;54.2781;1.1206;1.1901;55.0738;-115.3907;352.5119;352.9370;211.4575;305.5204;0.4109;0.2403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.2)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];5.9646;0.0075;-0.0313;98.4024;54.3953;1.0890;1.1492;55.1798;-115.4265;1.0263;355.6295;209.7953;308.7840;2.5631;358.7136
0.0000;0.0000;False;False;98.0978;54.6502;-0.0139;0.0003;55.3968;-115.1669;0.0006;0.4356;214.6066;305.8322;0.0000;0.2033;-0.0695;0.0000;-0.0006;-0.0012;0.0478;-0.0008;79814;71.99667;Infinity;1047.61;98.3147;54.2752;1.1206;1.1901;55.0737;-115.3887;352.5118;352.9367;211.4572;305.5182;0.4109;0.2402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];6.0062;0.0076;-0.0315;98.4062;54.3923;1.0898;1.1499;55.1781;-115.4244;0.5294;355.5150;206.9178;308.7321;1.9493;358.7868
0.0000;0.0000;False;False;98.0978;54.6473;-0.0139;0.0003;55.3968;-115.1649;0.0007;0.4354;214.6063;305.8305;0.0000;0.2033;-0.0719;0.0000;-0.0007;-0.0017;0.0495;-0.0012;79817;72.00069;Infinity;1047.65;98.3147;54.2723;1.1206;1.1901;55.0737;-115.3867;352.5118;352.9367;211.4566;305.5170;0.4109;0.2402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, -0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];6.0479;0.0076;-0.0316;98.4112;54.3889;1.0905;1.1492;55.1763;-115.4220;0.0282;355.6317;203.1216;308.7121;1.4744;358.7941
0.0000;0.0000;False;False;98.0978;54.6442;-0.0139;0.0003;55.3968;-115.1628;0.0008;0.4355;214.6069;305.8282;0.0000;0.2033;-0.0733;0.0000;-0.0007;-0.0003;0.0505;-0.0002;79820;71.99763;Infinity;1047.69;98.3147;54.2693;1.1206;1.1901;55.0737;-115.3846;352.5119;352.9366;211.4567;305.5146;0.4109;0.2402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, -0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];6.0896;0.0076;-0.0316;98.4176;54.3857;1.0908;1.1485;55.1745;-115.4194;359.6214;355.9598;198.5134;308.7625;1.2841;358.6850
0.0000;0.0000;False;False;98.0978;54.6412;-0.0139;0.0003;55.3968;-115.1607;0.0009;0.4356;214.6075;305.8252;0.0000;0.2033;-0.0750;0.0000;-0.0007;-0.0005;0.0517;-0.0003;79823;71.99718;Infinity;1047.73;98.3147;54.2662;1.1206;1.1900;55.0737;-115.3826;352.5121;352.9367;211.4575;305.5119;0.4109;0.2402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];6.1312;0.0076;-0.0316;98.4237;54.3824;1.0909;1.1482;55.1731;-115.4164;359.4520;356.3094;194.2478;308.8689;1.3412;358.5524
0.0000;0.0000;False;False;98.0978;54.6380;-0.0139;0.0002;55.3968;-115.1585;0.0009;0.4355;214.6093;305.8212;0.0000;0.2032;-0.0767;0.0000;-0.0007;0.0005;0.0528;0.0003;79826;71.99841;Infinity;1047.77;98.3147;54.2631;1.1206;1.1900;55.0737;-115.3804;352.5121;352.9367;211.4592;305.5081;0.4109;0.2402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];6.1729;0.0076;-0.0316;98.4295;54.3792;1.0909;1.1482;55.1719;-115.4136;359.5441;356.5194;190.4171;308.9753;1.5056;358.4648
